Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Booking Date,TimeZone,Main Currency,Main Amount,Record Type,Payment Currency,Received (PC),Authorised (PC),Captured (PC),Settlement Currency,Payable (SC),Commission (SC),Markup (SC),Scheme Fees (SC),Interchange (SC),Processing Fee Currency,Processing Fee (FC),User Name,Payment Method Variant,Modification Merchant Reference,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10
AffiniPayLLC,AffiniPayLLCMP1,LD79DH6MM8THSXT5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-6H8AXXjDZQeWODIxiCclfN,visa,2024-06-09 17:51:00,PDT,USD,-21.00,SentForRefund,USD,,21.00,-21.00,USD,-21.42,0.42,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,LD79DH6MM8THSXT5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-6H8AXXjDZQeWODIxiCclfN,visa,2024-06-09 17:51:00,PDT,USD,21.00,RefundAuthorised,USD,21.00,-21.00,,,,,,,,,,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,PSP6FH6MM8THSXT5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-0mXTURjEyez5UuIXTEJwnC,visa,2024-06-09 17:51:00,PDT,USD,22.00,RefundAuthorised,USD,22.00,-22.00,,,,,,,,,,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,PSP6FH6MM8THSXT5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-0mXTURjEyez5UuIXTEJwnC,visa,2024-06-09 17:51:00,PDT,USD,-22.00,SentForRefund,USD,,22.00,-22.00,USD,-22.44,0.44,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,V5CXDH6MM8THSXT5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-2UbO4iamzB4p3tWngdt4tq,visa,2024-06-09 17:51:00,PDT,USD,-21.00,SentForRefund,USD,,21.00,-21.00,USD,-21.42,0.42,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,V5CXDH6MM8THSXT5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-2UbO4iamzB4p3tWngdt4tq,visa,2024-06-09 17:51:00,PDT,USD,21.00,RefundAuthorised,USD,21.00,-21.00,,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,H8J8SH9JTSC2P4V5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-3kV31QXnTyc5ssd7QevmYe,visa,2024-06-09 17:51:01,PDT,USD,20.02,SentForSettle,USD,,-20.02,20.02,USD,19.85,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visa,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-3kV31QXnTyc5ssd7QevmYe-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,BLSKHPB22G2LWPT5,0zZIm26WULJTwAzfb8ZmYr-6y8kNun5NDJART9I8NSjmh-6eALQD3oe7808sLU0B5Av1,visa,2024-06-09 17:51:02,PDT,USD,20.02,Expired,USD,,-20.02,,,,,,,,,,system,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,RNSKXLXSDNBZWST5,0zZIm26WULJTwAzfb8ZmYr-6y8kNun5NDJART9I8NSjmh-0UGPsVRyPl0kEv8cowQVwW,visa,2024-06-09 17:51:02,PDT,USD,20.02,Expired,USD,,-20.02,,,,,,,,,,system,visastandarddebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,M4K34H6MM8THSXT5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-7D69EOKxNik8JAlUxFksKD,amex,2024-06-09 17:51:03,PDT,USD,20.80,SentForSettle,USD,,-20.80,20.80,USD,20.63,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,amex,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-7D69EOKxNik8JAlUxFksKD-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,TVK2JPB22G2LWPT5,0zZIm26WULJTwAzfb8ZmYr-6y8kNun5NDJART9I8NSjmh-3A6UYyJ5gGG9wVWB1xIqes,amex,2024-06-09 17:51:03,PDT,USD,20.02,Expired,USD,,-20.02,,,,,,,,,,system,amex,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,PC79Z47NKVBVL3V5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-4SMNdYREnF2lgCIEIZCXhw,visa,2024-06-09 17:51:04,PDT,USD,21.00,RefundAuthorised,USD,21.00,-21.00,,,,,,,,,,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,PC79Z47NKVBVL3V5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-4SMNdYREnF2lgCIEIZCXhw,visa,2024-06-09 17:51:04,PDT,USD,-21.00,SentForRefund,USD,,21.00,-21.00,USD,-21.42,0.42,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,N784357NKVBVL3V5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-762X9IXV9nMad790v8iq3V,visa,2024-06-09 17:51:05,PDT,USD,11.00,RefundAuthorised,USD,11.00,-11.00,,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,N784357NKVBVL3V5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-762X9IXV9nMad790v8iq3V,visa,2024-06-09 17:51:05,PDT,USD,-11.00,SentForRefund,USD,,11.00,-11.00,USD,-11.22,0.22,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,<auto>,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,J82CWT5LPLC52VT5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-4355elXG1nOOhGagHREYWB,visa,2024-06-09 17:51:09,PDT,USD,20.01,Received,USD,20.01,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,R4VBD3XC6P5SHBV5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-5KtdYhrbIhJMJeyCHdYI0Y,visa,2024-06-09 17:51:09,PDT,USD,20.01,Received,USD,20.01,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,R4VBD3XC6P5SHBV5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-5KtdYhrbIhJMJeyCHdYI0Y,visa,2024-06-09 17:51:09,PDT,USD,20.01,Refused,USD,-20.01,,,,,,,,,,,ws@Company.AffiniPayLLC,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,SMVDKPB22G2LWPT5,6tb6BzDQmgztO6PjMXCAN2-4FpZE2gA7VbHWbhbeX3diG-6xcXurEmZeCOfFgHyAUUuQ,visa,2024-06-09 17:51:09,PDT,USD,20.02,Expired,USD,,-20.02,,,,,,,,,,system,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,J82CWT5LPLC52VT5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-4355elXG1nOOhGagHREYWB,visa,2024-06-09 17:51:10,PDT,USD,20.01,Authorised,USD,-20.01,20.01,,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,PH5W7J686D22P4V5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1pL5myCsgauGsVyRv40IfS,ach,2024-06-09 17:51:10,PDT,USD,30.01,Received,USD,30.01,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,PH5W7J686D22P4V5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1pL5myCsgauGsVyRv40IfS,ach,2024-06-09 17:51:10,PDT,USD,30.01,Authorised,USD,-30.01,30.01,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,WQ9PSH9JTSC2P4V5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-0bKJxVgGsQc1c6QOh39wGo,amex,2024-06-09 17:51:10,PDT,USD,20.80,SentForSettle,USD,,-20.80,20.80,USD,20.63,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,amex,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-0bKJxVgGsQc1c6QOh39wGo-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,HZLRTT2B26252VT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2yzApLPSCm7B0h6d3qDErJ,ach,2024-06-09 17:51:11,PDT,USD,30.07,Received,USD,30.07,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,HZLRTT2B26252VT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2yzApLPSCm7B0h6d3qDErJ,ach,2024-06-09 17:51:11,PDT,USD,30.07,Authorised,USD,-30.07,30.07,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,W86QHH3CXRHHSXT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4TMnsjyeNAeRpDxAWBe5bc,ach,2024-06-09 17:51:11,PDT,USD,30.02,Authorised,USD,-30.02,30.02,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,W86QHH3CXRHHSXT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4TMnsjyeNAeRpDxAWBe5bc,ach,2024-06-09 17:51:11,PDT,USD,30.02,Received,USD,30.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,BNZZTT2B26252VT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7KBxH4Riy6XvmXdI7zUBnv,ach,2024-06-09 17:51:12,PDT,USD,30.03,Authorised,USD,-30.03,30.03,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,BNZZTT2B26252VT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7KBxH4Riy6XvmXdI7zUBnv,ach,2024-06-09 17:51:12,PDT,USD,30.03,Received,USD,30.03,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,DQXV6QNHV8526TT5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-3TwNIheaTwZxFeQTWilxZz,amex,2024-06-09 17:51:12,PDT,USD,20.80,SentForSettle,USD,,-20.80,20.80,USD,20.63,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,amex,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-3TwNIheaTwZxFeQTWilxZz-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,NRVC8J686D22P4V5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-63Y3XqmzWvxk14xEIv3qKM,ach,2024-06-09 17:51:12,PDT,USD,30.02,Received,USD,30.02,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,NRVC8J686D22P4V5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-63Y3XqmzWvxk14xEIv3qKM,ach,2024-06-09 17:51:12,PDT,USD,30.02,Authorised,USD,-30.02,30.02,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,Q8Q57F5KXJD94WT5,6tb6BzDQmgztO6PjMXCAN2-4FpZE2gA7VbHWbhbeX3diG-3APt5AECrwxpxqt7gVCkjH,amex,2024-06-09 17:51:12,PDT,USD,20.02,Expired,USD,,-20.02,,,,,,,,,,system,amex,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,GKW6JH3CXRHHSXT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-59XTkW2A5CE0BPVl7eavxP,ach,2024-06-09 17:51:13,PDT,USD,30.03,Refused,USD,-30.03,,,,,,,,,,,ws@Company.AffiniPayLLC,unknowncard,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,GKW6JH3CXRHHSXT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-59XTkW2A5CE0BPVl7eavxP,ach,2024-06-09 17:51:13,PDT,USD,30.03,Received,USD,30.03,,,,,,,,,,,ws@Company.AffiniPayLLC,unknowncard,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,GR3Z4H6MM8THSXT5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-2v9OY1f18eDwyGVRxAVOR5,amex,2024-06-09 17:51:13,PDT,USD,20.80,SentForSettle,USD,,-20.80,20.80,USD,20.63,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,amex,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-2v9OY1f18eDwyGVRxAVOR5-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,H788C3T3H8SRHBV5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4JCryWzDRkyZZYxXNJNXcZ,ach,2024-06-09 17:51:13,PDT,USD,17.80,Authorised,USD,-17.80,17.80,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,H788C3T3H8SRHBV5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4JCryWzDRkyZZYxXNJNXcZ,ach,2024-06-09 17:51:13,PDT,USD,17.80,Received,USD,17.80,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,PK4L7QNHV8526TT5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-6GCz7rmalEPvJm7Rrpe3CM,visa,2024-06-09 17:51:14,PDT,USD,20.80,SentForSettle,USD,,-20.80,20.80,USD,20.63,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visacredit,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-6GCz7rmalEPvJm7Rrpe3CM-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,B9F8JR4J2WVV9ST5,0zZIm26WULJTwAzfb8ZmYr-6y8kNun5NDJART9I8NSjmh-7cEkTWeJEtWEZVPtPia075,visa,2024-06-09 17:51:15,PDT,USD,20.02,Expired,USD,,-20.02,,,,,,,,,,system,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,FSB2MQK77SRZ5TT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5LqSQ9rEFY0GN1f1XFy5GE,ach,2024-06-09 17:51:15,PDT,USD,36.06,Authorised,USD,-36.06,36.06,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,FSB2MQK77SRZ5TT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5LqSQ9rEFY0GN1f1XFy5GE,ach,2024-06-09 17:51:15,PDT,USD,36.06,Received,USD,36.06,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,HQ9HHT5LPLC52VT5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-4eu2FmwegZUXGnIinfbVBt,amex,2024-06-09 17:51:15,PDT,USD,20.80,SentForSettle,USD,,-20.80,20.80,USD,20.63,,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,amex,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-4eu2FmwegZUXGnIinfbVBt-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,B4P4BF5KXJD94WT5,2WCyM6o0LwS6N9CHpZQ06A-5O4RBwD7JjaQ8WwQmpJaWf-6IHKZXe7qgFCluxA3b7Uj7,amex,2024-06-09 17:51:16,PDT,USD,20.02,Expired,USD,,-20.02,,,,,,,,,,system,amex,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,BCT5NTVZ2DR7NVT5,2WCyM6o0LwS6N9CHpZQ06A-5O4RBwD7JjaQ8WwQmpJaWf-6LDJUmowcicC9IJJ3piOMC,visa,2024-06-09 17:51:16,PDT,USD,20.02,Expired,USD,,-20.02,,,,,,,,,,system,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,F95XZLXSDNBZWST5,6tb6BzDQmgztO6PjMXCAN2-4FpZE2gA7VbHWbhbeX3diG-5Lg7meaDedRvoatw8FIjtu,visa,2024-06-09 17:51:16,PDT,USD,20.02,Expired,USD,,-20.02,,,,,,,,,,system,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,FLC6HJLMRVLDXWT5,6tb6BzDQmgztO6PjMXCAN2-4FpZE2gA7VbHWbhbeX3diG-6mElrRPwrAM4H8SPS7E3hp,visa,2024-06-09 17:51:16,PDT,USD,20.02,Expired,USD,,-20.02,,,,,,,,,,system,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JG3VJH3CXRHHSXT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5YzprtNH0ML9YKV80sQDCE,ach,2024-06-09 17:51:16,PDT,USD,34.56,Authorised,USD,-34.56,34.56,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JG3VJH3CXRHHSXT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5YzprtNH0ML9YKV80sQDCE,ach,2024-06-09 17:51:16,PDT,USD,34.56,Received,USD,34.56,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,LK9M2MXSDNBZWST5,6tb6BzDQmgztO6PjMXCAN2-4FpZE2gA7VbHWbhbeX3diG-4wojyN9GBbsHkULriLtmUV,visa,2024-06-09 17:51:16,PDT,USD,20.02,Expired,USD,,-20.02,,,,,,,,,,system,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,M94W4MXSDNBZWST5,2WCyM6o0LwS6N9CHpZQ06A-5O4RBwD7JjaQ8WwQmpJaWf-7lQFsUhxIyhWS4QXAeolls,visa,2024-06-09 17:51:16,PDT,USD,20.02,Expired,USD,,-20.02,,,,,,,,,,system,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,ST4MHJLMRVLDXWT5,6tb6BzDQmgztO6PjMXCAN2-4FpZE2gA7VbHWbhbeX3diG-7XTLrxmUM9EO2sIA23SfaH,visa,2024-06-09 17:51:16,PDT,USD,20.02,Expired,USD,,-20.02,,,,,,,,,,system,visacredit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,NK5M8H6MM8THSXT5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-5h9J4aXYj6rsDYB9oCZ1Vl,visa,2024-06-09 17:51:17,PDT,USD,-21.00,SentForRefund,USD,,,-21.00,USD,-21.42,0.42,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-7e8aPleh1K4WTP9GmiaD1P,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,NK5M8H6MM8THSXT5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-5h9J4aXYj6rsDYB9oCZ1Vl,visa,2024-06-09 17:51:17,PDT,USD,21.00,SentForSettle,USD,,-21.00,21.00,USD,20.82,,0.13,0.02,0.03,,,ws@Company.AffiniPayLLC,visacredit,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-5h9J4aXYj6rsDYB9oCZ1Vl-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JPGPMQK77SRZ5TT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1pmMLmKrVB7NCUZoNNmOzN,ach,2024-06-09 17:51:18,PDT,USD,30.05,Received,USD,30.05,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,N3C8754DVFZTL3V5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5mGr8R1ptVgPTICkk8Kha6,ach,2024-06-09 17:51:18,PDT,USD,30.04,Received,USD,30.04,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,N3C8754DVFZTL3V5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-5mGr8R1ptVgPTICkk8Kha6,ach,2024-06-09 17:51:18,PDT,USD,30.04,Authorised,USD,-30.04,30.04,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,TMSBKH3CXRHHSXT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-67AXfhoHjbEn5UR2fsI1zC,ach,2024-06-09 17:51:18,PDT,USD,40.99,Received,USD,40.99,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,TMSBKH3CXRHHSXT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-67AXfhoHjbEn5UR2fsI1zC,ach,2024-06-09 17:51:18,PDT,USD,40.99,Authorised,USD,-40.99,40.99,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,C6KX9J686D22P4V5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7lUxG9qMXfzV7QBusx2M0H,ach,2024-06-09 17:51:19,PDT,USD,43.60,Authorised,USD,-43.60,43.60,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,C6KX9J686D22P4V5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7lUxG9qMXfzV7QBusx2M0H,ach,2024-06-09 17:51:19,PDT,USD,43.60,Received,USD,43.60,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,JPGPMQK77SRZ5TT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1pmMLmKrVB7NCUZoNNmOzN,ach,2024-06-09 17:51:19,PDT,USD,30.05,Authorised,USD,-30.05,30.05,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,SHVSD3T3H8SRHBV5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1YAKWpHt7hczZEB2EvkCiy,ach,2024-06-09 17:51:20,PDT,USD,30.01,Received,USD,30.01,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,SHVSD3T3H8SRHBV5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1YAKWpHt7hczZEB2EvkCiy,ach,2024-06-09 17:51:20,PDT,USD,30.01,Authorised,USD,-30.01,30.01,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,ZVKRKH3CXRHHSXT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3ZU0TAkhmsf3pm3LIN549T,ach,2024-06-09 17:51:20,PDT,USD,30.01,Authorised,USD,-30.01,30.01,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,ZVKRKH3CXRHHSXT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3ZU0TAkhmsf3pm3LIN549T,ach,2024-06-09 17:51:20,PDT,USD,30.01,Received,USD,30.01,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,F7F3XT2B26252VT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2olIzeiAIIIVfGwwthoRug,ach,2024-06-09 17:51:21,PDT,USD,30.01,Authorised,USD,-30.01,30.01,,,,,,,,,,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,F7F3XT2B26252VT5,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2olIzeiAIIIVfGwwthoRug,ach,2024-06-09 17:51:21,PDT,USD,30.01,Received,USD,30.01,,,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,ach,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,CR8HZH9JTSC2P4V5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-7a70C334B8lh8DjARXl3L1,visa,2024-06-09 17:51:30,PDT,USD,-11.00,SentForRefund,USD,,,-11.00,USD,-11.22,0.22,,,,USD,0.10,ws@Company.AffiniPayLLC,visacredit,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-5uHyoUfDHkbKaGUVVwpnwX,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP1,CR8HZH9JTSC2P4V5,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-7a70C334B8lh8DjARXl3L1,visa,2024-06-09 17:51:30,PDT,USD,21.00,SentForSettle,USD,,-21.00,21.00,USD,20.82,,0.13,0.02,0.03,,,ws@Company.AffiniPayLLC,visacredit,1001803PzFnJVwvA93xKiJ-5OaqG6Pmo4opWGaNQauozd-7a70C334B8lh8DjARXl3L1-capture,,,,,,,,
